"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Parasaissetia_nigra",1232,31.1739911277924,42.8389445530333,1.22652926034808,1,-9.51053823365813,0.001,999
"Paratrichodorus_divergens",4,361.2028055,236.424780103066,56.348433381753,964,2.21440096748707,0.964,999
"Paratrichodorus_hispanus",3,230.686834333333,249.64512334388,68.6233468834268,255,-0.276265875559117,0.255,999
"Paratrichodorus_minor",542,34.4414715421422,57.2359637823946,2.34234163893775,1,-9.73149768647309,0.001,999
"Paratrichodorus_pachydermus",2,650.100056,277.260632370358,123.454847402711,965,3.0200468549723,0.965,999
"Paratrichodorus_porosus",360,47.7650685818835,66.5885967867127,3.12286021153039,1,-6.02765635660792,0.001,999
"Paratylenchus_hamatus",560,38.1284212800632,56.7726733379548,2.23519609862136,1,-8.34121537228485,0.001,999
"Paratylenchus_sp.",886,28.9281171274717,48.0714057538056,1.63524508067049,1,-11.706678621216,0.001,999
"Parlatoria_cinerea",92,47.6882051956522,109.911271275826,9.25854019701724,1,-6.72061305088024,0.001,999
"Parlatoria_oleae",825,30.4281670581949,49.2064356170228,1.7008170995126,1,-11.0407336357384,0.001,999
"Parlatoria_proteus",722,24.7808090429644,51.6598251153392,1.95855361925495,1,-13.7239112619239,0.001,999
"Parlatoria_theae",575,27.2035131468432,56.1869477716502,2.26175000435043,1,-12.8146057561879,0.001,999
"Parthenolecanium_persicae",384,39.2943207142021,65.2628110807565,3.18454446361569,1,-8.15453847897295,0.001,999
"Peach_rosette_mosaic_virus",53,41.7947334528302,133.743128689594,13.700578771452,1,-6.71127817084326,0.001,999
"Peliococcus_turanicus",336,14.5324495944569,68.1939703171534,3.17926618558068,1,-16.878586941249,0.001,999
"Penicillium_chrysogenum",61,72.6329077704918,127.503995175688,12.7355858684723,1,-4.30848552802217,0.001,999
"Penicillium_expansum",335,49.952329738731,68.4862947158368,3.40844712893224,1,-5.43765658554075,0.001,999
"Peridroma_saucia",396,36.3975332424228,64.3267198866966,2.86848409355402,1,-9.73656667890736,0.001,999
"Perissopneumon_ferox",4,26.6211562500001,237.31986907872,52.8757773490039,1,-3.98478704980569,0.001,999
"Pestalotiopsis_mangiferae",111,67.491394990991,102.487288112261,7.82367784556314,1,-4.47307440465697,0.001,999
"Peyronellaea_obtusa",1079,28.7975721079248,44.8228844743246,1.31638419337947,1,-12.1737350288741,0.001,999
"Phaeoacremonium_fraxinopennsylvanicum",61,45.051846147541,127.142522706823,12.2332920060481,1,-6.710432197539,0.001,999
"Phaeoacremonium_iranianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",170,56.2429950764706,88.6474771672998,5.5900724034418,1,-5.79679112400723,0.001,999
"Phaeoacremonium_parasiticum",87,73.8087532643679,112.801862527404,9.41823754807789,1,-4.14017050047686,0.001,999
"Phaeomoniella_chlamydospora",34,57.5633668529412,153.783795979,18.5353184341295,1,-5.19119374549758,0.001,999
"Phaeomoniella_sp.",34,57.5633668529412,153.339724066155,19.0212865340361,1,-5.03521972826785,0.001,999
"Phakopsora_euvitis",49,45.9039689183674,138.616699515391,15.3867722920744,1,-6.02548272224574,0.001,999
"Phalaenoides_glycinae",20,28.7715163,176.315919680201,25.4757480171444,1,-5.79156314785767,0.001,999
"Phenacoccus_aceris",496,40.4208911290323,59.0892680894513,2.58262750855924,1,-7.22844347415529,0.001,999
"Phenacoccus_madeirensis",428,30.9509138203398,62.5305711097883,2.84078185519973,1,-11.1165372419025,0.001,999
"Phenacoccus_solani",469,17.7670098933414,60.5464123389262,2.61724852299599,1,-16.3451816171492,0.001,999
"Phenacoccus_solenopsis",594,25.5357124541571,55.3800485858115,2.14175051858623,1,-13.9345530082349,0.001,999
"Philaenus_spumarius",212,53.2500586462264,81.2006729058679,4.84291695470376,1,-5.77144198859202,0.001,999
"Phlyctinus_callosus",16,46.9831774375001,187.632824451891,27.787299888254,1,-5.06165217851357,0.001,999
"Phomopsis_helianthi",45,54.2052730888889,140.453216968211,15.4940006364603,1,-5.56653803642967,0.001,999
"Phomopsis_theicola",205,48.6443624731713,82.2538359125187,4.94631746790106,1,-6.79484761288672,0.001,999
"Phomopsis_velata",1041,30.0696835658684,45.470199693352,1.39932380601092,1,-11.0056843607814,0.001,999
"Phyllactinia_guttata",920,31.0327779129596,47.3849572188466,1.51503516008973,1,-10.7932672037251,0.001,999
"Phyllosticta_ampelicida",56,60.864509535725,131.521498494061,12.9302451531209,1,-5.46447403909287,0.001,999
"Phymatotrichopsis_omnivora",1659,25.4016732690391,38.7128829154048,0.986102127973098,1,-13.4988144419954,0.001,999
"Phytonemus_pallidus",234,43.1585539441056,78.4211245751136,4.57406601346525,1,-7.70923955343042,0.001,999
"Phytophthora_cryptogea",362,27.992481376255,66.5061980585718,3.13807410299304,1,-12.2730424516053,0.001,999
"Pinnaspis_strachani",1057,27.1847963075942,45.2316057697877,1.41015516441258,1,-12.7977473101062,0.001,999
"Plagionotus_arcuatus",1,NA,NA,NA,NA,NA,NA,999
"Planococcus_citri",910,31.6136339199247,47.6517818691986,1.57096605854374,1,-10.2090989566898,0.001,999
"Planococcus_ficus",62,27.7404345161291,127.224223057206,12.7258129631192,1,-7.8174800171425,0.001,999
"Planococcus_lilacinus",127,35.6082007403528,98.7445614304906,7.46259012878728,1,-8.46038166381219,0.001,999
"Planococcus_minor",395,36.3478966024638,64.4259943029061,2.91817396761404,1,-9.62180391301329,0.001,999
"Plasmopara_viticola",50,47.86394408,136.844550392035,14.5756069134322,1,-6.1047616638203,0.001,999
"Platynota_stultana",409,33.0580545727482,63.5424377231787,2.82758942477456,1,-10.7810500645301,0.001,999
"Polyphagotarsonemus_latus",106,53.3760607641208,105.38710443927,8.12387003260717,1,-6.40224960103869,0.001,999
"Popillia_japonica",302,45.7864648013245,71.2608867670531,3.72477209755578,1,-6.8391894318702,0.001,999
"Potato_virus_X",5,117.3285064,232.374866615222,49.9378462907337,8,-2.30379098740927,0.008,999
"Pratylenchus_brachyurus",309,36.3853744627932,70.5706789175282,3.66743892088687,1,-9.32130164732729,0.001,999
"Pratylenchus_crenatus",551,31.57947419506,56.817177128499,2.30761771135107,1,-10.9366914672633,0.001,999
"Pratylenchus_hexincisus",4,72.145760000075,236.876084532032,52.1563511690248,2,-3.1583943439239,0.002,999
"Pratylenchus_neglectus",1200,28.8933757303486,43.1511973983269,1.24642959113873,1,-11.4389306619016,0.001,999
"Pratylenchus_pratensis",26,22.8077338076923,165.94359584809,21.9871603675975,1,-6.50997489659176,0.001,999
"Pratylenchus_scribneri",164,51.6310668321852,89.9108111111196,5.88001211211188,1,-6.51014718151417,0.001,999
"Pratylenchus_sp.",863,31.8952192072825,48.5811945970889,1.63881942699419,1,-10.1817046557781,0.001,999
"Pratylenchus_thornei",667,38.1820225232344,53.1398714862341,2.11512718846247,1,-7.07184373809354,0.001,999
"Pratylenchus_vulnus",1161,29.094767281053,43.7127998226656,1.35471647681978,1,-10.7904737203232,0.001,999
"Proeulia_auraria",28,38.95740525,163.00379554311,21.0305612973203,1,-5.89838704442548,0.001,999
"Proeulia_chrysopteris",29,43.4281177931035,160.057050766985,20.419457009495,1,-5.71165692210373,0.001,999
"Pseudaonidia_marquesi",34,57.5633668529412,153.617651346998,18.2695957941365,1,-5.257603155341,0.001,999
"Pseudaonidia_trilobitiformis",573,25.6909786195888,56.1229162169555,2.24307024983439,1,-13.5670907318277,0.001,999
"Pseudaulacaspis_pentagona",1603,26.1559704969009,39.121430046977,0.962353524564444,1,-13.4726576243842,0.001,999
"Pseudocercospora_vitis",40,68.577938125,146.097831213288,16.5243179820041,1,-4.69126127763405,0.001,999
"Pseudococcus_calceolariae",510,37.7666097921575,58.5307861354737,2.50092926203792,1,-8.30258442671674,0.001,999
"Pseudococcus_comstocki",351,30.0433882178863,67.3445200988397,3.34117254918399,1,-11.164084264389,0.001,999
"Pseudococcus_cryptus",145,51.4517455359288,93.6497066733103,6.68638773423778,1,-6.31102514760041,0.001,999
"Pseudococcus_longispinus",826,34.0168984627596,49.2049059590092,1.75870660885466,1,-8.63589607259206,0.001,999
"Pseudococcus_maritimus",1,NA,NA,NA,NA,NA,NA,999
"Pseudococcus_meridionalis",17,31.5970302941177,183.310423962249,27.2768494486294,1,-5.56198376039922,0.001,999
"Pseudococcus_viburni",1605,22.7632455595661,39.1114977569281,1.04248183745278,1,-15.6820499024786,0.001,999
"Pseudomonas_fluorescens",28,43.1774482500108,162.527527285371,20.4128102646948,1,-5.84682253387636,0.001,999
"Pseudomonas_syringae",325,42.5643545292302,68.9321399336151,3.42995849507384,1,-7.68749401552665,0.001,999
"Pseudomonas_viridiflava",114,57.1604570789483,101.971447870666,7.94273359992248,1,-5.64175925428932,0.001,999
"Pseudopezicula_tetraspora",35,58.7661628,152.135665618377,18.2213128060111,1,-5.12419186325452,0.001,999
"Pseudopezicula_tracheiphila",35,58.7661628,152.470476757902,18.3439840907922,1,-5.10817680031337,0.001,999
"Pseudotargionia_glandulosa",95,31.3486509473684,109.263197613045,9.06562363602863,1,-8.59450488944069,0.001,999
"Pulvinaria_vitis",460,27.2483783875087,60.8249169352182,2.63491021786324,1,-12.7429535625461,0.001,999
"Quinisulcius_acutus",155,20.9681635032258,91.5450001530789,6.05790417664411,1,-11.6503719094729,0.001,999
"Quinisulcius_capitatus",274,41.7761718119638,73.7880584610463,4.00015591601253,1,-8.00265972657207,0.001,999
"Raspberry_bushy_dwarf_virus",34,116.9054885,152.511500323496,18.4328892107176,23,-1.93165658494783,0.023,999
"Raspberry_ringspot_virus",75,50.40375261672,118.780336864921,10.7900682700382,1,-6.33699273600234,0.001,999
"Rastrococcus_iceryoides",421,28.6615062501401,62.7890391464225,2.75740761453081,1,-12.3766731898611,0.001,999
"Retithrips_syriacus",219,40.8574789245428,80.271152666769,4.69933220446947,1,-8.38707970139681,0.001,999
"Rhipiphorothrips_cruentatus",1,NA,NA,NA,NA,NA,NA,999
"Rhizobium_radiobacter",948,30.211717985986,46.8709348518625,1.57978547348224,1,-10.5452399363791,0.001,999
"Rhizobium_rhizogenes",951,30.535957616945,46.912205103398,1.47056919907348,1,-11.1359924420902,0.001,999
"Rhizobium_vitis",34,57.5633668529412,153.481166147803,17.8535672775114,1,-5.37247250389454,0.001,999
"Rhizoecus_falcifer",318,27.1825950951387,69.7027478150835,3.43650702522954,1,-12.3730731256412,0.001,999
"Rhizopus_stolonifer",276,45.0860958677318,73.7267695951156,3.91820362637437,1,-7.30964402528662,0.001,999
"Rosellinia_necatrix",1031,30.7368996975616,45.6054265790493,1.34959792307838,1,-11.0170048628803,0.001,999
"Rotylenchulus_macrodoratus",8,106.557594125,213.739488757217,41.8937138427557,8,-2.55842427898644,0.008,999
"Rotylenchulus_parvus",41,24.5112641951219,145.168413031723,16.4242166757524,1,-7.34629548663538,0.001,999
"Rotylenchulus_reniformis",502,30.1288262540649,58.8794974051593,2.46171560461294,1,-11.6791196745958,0.001,999
"Rotylenchus_robustus",320,40.612241002375,69.8225563566988,3.62913952191498,1,-8.04882677503413,0.001,999
"Saharaspis_ceardi",2,237.157207,273.942728082073,117.552937432618,213.5,-0.312927280980613,0.2135,999
"Saissetia_coffeae",1074,28.1685521954763,44.9656396796365,1.40449401307755,1,-11.9595294303563,0.001,999
"Saissetia_oleae",860,28.9817014163596,48.5370496794053,1.63339328140666,1,-11.9722227865447,0.001,999
"Schistocerca_nitens",17,24.9457297647059,184.35343476264,28.2623033489731,1,-5.64029417665019,0.001,999
"Scirtothrips_aurantii",114,25.5810713689024,102.222969316465,7.72410417755256,1,-9.92243193331027,0.001,999
"Scirtothrips_citri",34,18.3052690882353,153.707677440424,18.5273484225042,1,-7.30824537135181,0.001,999
"Scirtothrips_dorsalis",339,40.2141134926632,68.1772098315685,3.43891867235876,1,-8.13136308330473,0.001,999
"Scutellonema_brachyurum",597,32.1945278056913,55.3027536985043,2.20228964844235,1,-10.4928186486083,0.001,999
"Scutellonema_clathricaudatum",27,56.4720099065952,164.508141525447,21.4884876734773,1,-5.02762843344243,0.001,999
"Scutylenchus_brevidens",870,34.5023391600671,48.3765778359337,1.61422343599939,1,-8.59499271690154,0.001,999
"Selenaspidus_articulatus",252,43.5720059070463,75.9806694010352,4.19956507980908,1,-7.71714758030661,0.001,999
"Sowbane_mosaic_virus",37,21.4552781621568,148.658666295114,17.6896538413427,1,-7.19083534781606,0.001,999
"Sparganothis_pilleriana",6,1.72687166666667,223.421701922526,44.6970163112601,1,-4.95994696182909,0.001,999
"Spodoptera_eridania",284,45.4462793150411,72.878799445115,3.82358145146823,1,-7.17456146240588,0.001,999
"Spodoptera_frugiperda",564,29.0424979921787,56.5421209617888,2.26557307507572,1,-12.1380428078626,0.001,999
"Spodoptera_littoralis",190,46.913550470922,84.7140977358615,5.31318609037253,1,-7.11447832279656,0.001,999
"Spodoptera_litura",174,39.2644843935522,87.3363571822157,5.63887920726064,1,-8.52507582123165,0.001,999
"Stelidota_geminata",4,13.3866705,239.480447447216,59.1977655969673,1,-3.81929579042758,0.001,999
"Stereum_hirsutum",665,28.9613216957594,53.2289576942743,1.89358802675093,1,-12.8156893979489,0.001,999
"Strawberry_latent_ringspot_virus",106,82.0450927924529,105.057050817465,8.34561644233491,3,-2.75737067285755,0.003,999
"Targionia_vitis",123,25.4073107642277,99.5933389066597,7.49660481300348,1,-9.89595023253064,0.001,999
"Tetranychus_kanzawai",26,22.8077338076923,165.893981010918,21.7220644432141,1,-6.58713850966061,0.001,999
"Tetranychus_pacificus",239,40.5656043860001,77.843856125639,4.39146109070035,1,-8.48880383309823,0.001,999
"Tetranychus_urticae",237,38.6294350568678,77.9973584298421,4.52398301742625,1,-8.70204932718141,0.001,999
"Theretra_clotho",13,90.906281923077,195.679376157243,31.9212591161859,1,-3.28223563653351,0.001,999
"Theretra_japonica",10,57.4778915,207.471758131327,36.3244365815805,1,-4.12928267433572,0.001,999
"Theretra_oldenlandiae",27,71.8974388148074,164.086810433827,21.4970118867575,1,-4.28847377043178,0.001,999
"Thrips_hawaiiensis",75,70.6935842063743,118.914895724599,10.6963461234269,1,-4.5082041065043,0.001,999
"Thrips_imaginis",123,56.664476398374,99.2112931107505,7.39866451750168,1,-5.7506076416536,0.001,999
"Thrips_tabaci",46,44.8520816304413,139.561163908262,14.8768177691629,1,-6.36621915703888,0.001,999
"Tobacco_ringspot_virus",121,59.1149522472728,99.9975726589045,7.58923630907671,1,-5.38692152235874,0.001,999
"Tomato_black_ring_virus",84,68.6690840268333,114.191977077635,10.0251013160316,1,-4.54089107089659,0.001,999
"Tomato_ringspot_virus",196,49.894797006398,83.7606174693211,5.12177855388905,1,-6.61212118146112,0.001,999
"Trametes_versicolor",949,28.932705259431,46.9019848046718,1.51470745821708,1,-11.8632013381594,0.001,999
"Trichoderma_harzianum",348,31.2900538865378,67.5028750128403,3.36046569616349,1,-10.7761317628224,0.001,999
"Trichodorus_onubensis",2,650.100056,278.614632002622,126.41264465743,962,2.93867298642536,0.962,999
"Trichodorus_primitivus",31,71.5184924516129,158.532313272319,19.9632381403871,1,-4.35870274195,0.001,999
"Trichodorus_sp.",499,23.7016917124376,58.9688420418941,2.45188385199621,1,-14.3836953372582,0.001,999
"Trichothecium_roseum",752,34.5078618102554,50.8777997180549,1.79774432351644,1,-9.10582094108877,0.001,999
"Trijuba_oculata",25,91.19981784,167.687051960149,21.9506939404924,1,-3.48450187167219,0.001,999
"Truncatella_angustata",411,37.0729642919708,63.3796257018373,2.86938033397738,1,-9.16806360535748,0.001,999
"Tylenchorhynchus_clarus",801,30.3225522718257,49.8164737578133,1.73902066646731,1,-11.2097123754072,0.001,999
"Tylenchorhynchus_claytoni",524,32.8032647821286,58.0037072841881,2.39257207856872,1,-10.5327829944145,0.001,999
"Tylenchorhynchus_cylindricus",539,16.2717311187348,57.4040686900089,2.25880312877111,1,-18.2097930746412,0.001,999
"Tylenchorhynchus_sp.",719,32.9436152809078,51.7372565538652,1.90304610900219,1,-9.8755574991356,0.001,999
"Tylenchulus_semipenetrans",207,38.0523346521739,81.9368323024476,5.12526493165839,1,-8.56238618597106,0.001,999
"Tylenchus_penetrans",1378,31.1254033825089,41.2507153481029,1.18935422555593,1,-8.51328540146328,0.001,999
"Urophorus_humeralis",26,22.8077338076923,165.411666762026,22.7595583527654,1,-6.26567223950574,0.001,999
"Verticillium_dahliae",506,31.6847689822125,58.7779342686075,2.47166059881728,1,-10.9615233173032,0.001,999
"Xanthogaleruca_luteola",73,46.421453849315,120.089628637199,11.1286595046406,1,-6.61968090201382,0.001,999
"Xestia_c-nigrum",279,27.17335018638,73.2705231422736,4.02046656759596,1,-11.4656277277434,0.001,999
"Xiphinema_aceri",75,16.4636822666667,118.376483566892,10.9643708038805,1,-9.29490648602989,0.001,999
"Xiphinema_americanum",1193,27.9565896825298,43.2748746267052,1.1977841053005,1,-12.7888530799399,0.001,999
"Xiphinema_brevicolle",79,54.5862735123807,117.031435928339,10.167970803527,1,-6.14135933536488,0.001,999
"Xiphinema_diversicaudatum",234,60.3428279102483,78.2109040956294,4.53009518059635,1,-3.94430480443656,0.001,999
"Xiphinema_index",292,35.6175122431507,72.0867400422435,3.75180773237103,1,-9.72044155792743,0.001,999
"Xiphinema_italiae",230,24.0532995684357,78.6261996894916,4.34392397579348,1,-12.5630421768805,0.001,999
"Xiphinema_melitense",76,28.5569431973685,117.730158016693,11.1298005662664,1,-8.01211255209742,0.001,999
"Xiphinema_pachtaicum",148,47.2068174527028,92.6708017842734,6.45088504142404,1,-7.04771268432562,0.001,999
"Xiphinema_pyrenaicum",86,39.0670815348838,112.811426189692,9.64828875305517,1,-7.64325638901066,0.001,999
"Xiphinema_rivesi",216,43.8398451944445,80.5998791521714,4.83876077524428,1,-7.59699345869626,0.001,999
"Xiphinema_sp.",318,32.7568758820065,69.9867801618994,3.51996154199989,1,-10.5767929097147,0.001,999
"Xiphinema_vuittenezi",158,52.430637933403,90.86497703126,6.04971647823345,1,-6.35308104704439,0.001,999
"Xyleborus_dispar",272,29.7846193354927,73.8846467964173,3.89560178243056,1,-11.3204659828987,0.001,999
"Xylella_fastidiosa",506,36.6020732833949,58.7285858643886,2.44689915006586,1,-9.04267451333174,0.001,999
"Xylosandrus_germanus",100,30.76473628,106.995030149224,8.83208110186815,1,-8.6310681469059,0.001,999
"Xylotrechus_chinensis",21,5.06615842857145,176.876944955699,25.047490028022,1,-6.85940133462131,0.001,999
"Zaprionus_indianus",27,32.0191558518519,164.274611754419,21.0979656755344,1,-6.26863546640104,0.001,999
"Zeuzera_coffeae",88,18.3056712159091,112.546907061631,9.39327872541496,1,-10.0328371594827,0.001,999
"Zygina_nivea",2,6.223396,274.861199999009,120.563146043458,2,-2.22819172205556,0.002,999
"Zygotylenchus_guevarai",29,39.891004,160.623262193851,19.9822297255202,1,-6.04198129299145,0.001,999
