"","my.paths","FPD2","SES.FPD2"
"1","Acanthacris_ruficornis",235.280285,-0.941116543972312
"2","Achatina_fulica",271.09708976,0.306359377314302
"3","Acoloithus_falsarius",NA,NA
"4","Agriotes_lineatus",276.39658047619,0.525609765347183
"5","Agrotis_segetum",263.390633148936,-0.640106406043742
"6","Albonectria_rigidiuscula",261.048371038462,-0.694601216576137
"7","Aleurocanthus_spiniferus",235.718470833333,-1.24772841221772
"8","Alfalfa_mosaic_virus",236.373800882353,-3.22678868679908
"9","Alternaria_alternata",266.149523737705,-0.883813843765088
"10","Altica_ampelophaga",NA,NA
"11","Ameroseius_sp.",NA,NA
"12","Ampeloglypter_ater",0.594936,-4.23413400515837
"13","Ampelophaga_rubiginosa",0.594936,-4.38125323961881
"14","Amphicerus_bimaculatus",233.75492,-0.594971004013604
"15","Amphicerus_hamatus",NA,NA
"16","Amyelois_transitella",234.4122,-1.12943255713161
"17","Anacridium_rubrispinum",305.160703,0.789665220326981
"18","Anastrepha_fraterculus",247.733133325,-2.24353441666531
"19","Anomala_cuprea",236.700246,-0.732856860267162
"20","Anomala_dubia",NA,NA
"21","Antispila_oinophylla",NA,NA
"22","Anystis_baccarum",233.75492,-0.566753580715992
"23","Aonidiella_aurantii",268.122920909091,-0.117801413975713
"24","Aonidiella_inornata",298.943392,1.82286590607114
"25","Aonidiella_orientalis",258.673189114754,-1.35622425144694
"26","Apate_monachus",254.582041047619,-1.02922076446617
"27","Aphis_fabae",247.8718738,-2.17647278663351
"28","Aphis_gossypii",256.802013984848,-1.63637544759595
"29","Aphis_illinoisensis",NA,NA
"30","Aphis_spiraecola",252.88815446875,-1.4543365149367
"31","Apolygus_spinolae",236.156659,-0.936660787710655
"32","Arabis_mosaic_virus",248.923480454545,-1.62788309589807
"33","Arboridia_adanae",NA,NA
"34","Arboridia_kakogawana",NA,NA
"35","Argyrotaenia_ljungiana",235.06947925,-1.07302133871264
"36","Armillaria_luteobubalina",248.167333909091,-1.11239797101467
"37","Armillaria_mellea",249.335181057143,-3.49390312216553
"38","Artichoke_Italian_latent_virus",238.331013,-0.50556029663286
"39","Aspergillus_niger",259.091523587786,-2.05651854403356
"40","Aspidiotus_destructor",274.624853054795,0.83514136932571
"41","Aspidiotus_ligusticus",238.331011,-0.490667882095438
"42","Aspidiotus_nerii",265.610511735294,-0.418846500692848
"43","Asterococcus_muratae",235.937564666667,-1.29676482074906
"44","Asterolecanium_pustulans",242.666251147541,-3.38094576240573
"45","Asymmetrasca_decedens",235.184464636364,-1.85269207856809
"46","Autographa_gamma",249.910702666667,-1.38208365272009
"47","Bactrocera_tryoni",246.774925898734,-3.49110358428352
"48","Botryosphaeria_dothidea",237.373928553846,-4.33510480795988
"49","Botryosphaeria_sacchari",329.748051133333,3.93152130451476
"50","Botryosphaeria_stevensii",236.539216185185,-2.75556352609869
"51","Botryotinia_fuckeliana",257.904577837321,-3.09372855021759
"52","Botryotinia_pseudofuckeliana",NA,NA
"53","Botrytis_cinerea",255.251599276243,-3.41221557227377
"54","Botrytis_prunorum",235.884863,-1.04370320765985
