"","my.paths","FPD","SES.FPD"
"171","Homalodisca_vitripennis",242.574507541667,-2.22041176764246
"172","Hoplolaimus_pararobustus",249.6143615,-1.58770300781369
"173","Hoplolaimus_sp.",247.624595313433,-1.72548950049805
"174","Hop_stunt_viroid",242.9007719,-1.42510919079051
"175","Hyalesthes_obsoletus",246.892713117665,-0.885239208282861
"176","Hyles_livornica",243.553300848276,-3.02204296193986
"177","Hyphantria_cunea",250.965638239669,-1.86581270893339
"178","Hypothenemus_eruditus",622.471205237288,32.2625420059578
"179","Hypurus_bertrandi",NA,NA
"180","Icerya_aegyptiaca",250.444856629501,-3.56814638075877
"181","Icerya_purchasi",248.870989064321,-5.24091993824654
"182","Icerya_schrottkyi",242.574507,-0.28005862909089
"183","Icerya_seychellarum",250.971147750546,-5.49034712014789
"184","Ilyonectria_radicicola",301.525149022212,11.1126340162186
"185","Inglisia_vitrea",244.199500222222,-2.11473741996709
"186","Jacobiasca_lybica",242.574507705882,-1.09611874770101
"187","Kalotermes_flavicollis",253.871104125,-0.354177571418391
"188","Kerria_lacca",243.036617292005,-2.69021705711618
"189","Lasiodiplodia_theobromae",268.227750719237,1.87685653375935
"190","Lecanium_corni",263.117167815499,-0.675677042606287
"191","Lecanodiaspis_rugosa",197.176020333329,-9.14718912110271
"192","Lepadoretus_sinicus",208.295454270435,-8.83688985119498
"193","Lepidosaphes_buzenensis",242.574508,-0.433071003085139
"194","Lepidosaphes_gloverii",254.261849106596,-1.79560493381536
"195","Lepidosaphes_laterochitinosa",227.8273123064,-4.90721187925112
"196","Lepidosaphes_malicola",247.524152796247,-4.03332540087552
"197","Lepidosaphes_ulmi",263.761774238359,-0.499128944974994
"198","Lepidosaphes_ussuriensis",242.61274175,-3.0457565527609
"199","Leucaspis_vitis",74.3330548823529,-12.6832499035737
"200","Limothrips_cerealium",254.499553666672,-0.889021124305122
"201","Lobesia_botrana",242.771077157149,-2.21642723518745
"202","Longidorus_africanus",185.185822343437,-9.0516960751092
"203","Longidorus_crataegi",242.574508,-0.251806379490194
"204","Longidorus_elongatus",250.175052057854,-1.88215989220439
"205","Longidorus_euonymus",242.574508,-0.26325310888849
"206","Longidorus_magnus",243.200479930233,-2.42037423805175
"207","Lopholeucaspis_japonica",235.78140564613,-9.09878144785054
"208","Lycorma_delicatula",226.695254444444,-1.30584482695163
"209","Maconellicoccus_hirsutus",247.533534326713,-6.9194825289112
"210","Macrophoma_viticola",83.7047626744186,-13.7939760404437
"211","Macrosiphum_euphorbiae",244.293353163793,-2.64408086980895
"212","Mamestra_brassicae",248.919161245617,-2.03021581542044
"213","Margarodes_vitis",247.468473833333,-0.478402084858453
"214","Melanaspis_arnaldoi",79.1399535428572,-12.9961918465698
"215","Meloidodera_sp.",359.611063667797,19.2816182320759
"216","Meloidogyne_arenaria",245.291196536645,-8.4225792241029
"217","Meloidogyne_chitwoodi",238.963337730628,-5.09127135756515
"218","Meloidogyne_hapla",243.577326774121,-10.5364496242463
"219","Meloidogyne_hispanica",262.335014285714,-0.0878045025672336
"220","Meloidogyne_incognita",248.671470303285,-9.70870111351953
"221","Meloidogyne_javanica",246.080274290088,-10.8897673978306
"222","Meloidogyne_sp.",262.389101023827,-2.50843625799181
"223","Meloidogyne_thamesi",247.629130216667,-1.58416714118064
"224","Melolontha_melolontha",362.891647764045,11.4788548262538
"225","Merlinius_nanus",242.574508,-0.361211720698428
"226","Merophyas_divulsana",242.574508,-0.271821278051669
"227","Mesocriconema_rusticum",274.218181575758,0.651401086070093
"228","Metcalfa_pruinosa",208.647590582822,-8.03053626803751
"229","Monilinia_fructigena",224.299111431655,-7.99573489243497
"230","Mucor_circinelloides",150.393522022727,-9.03657639980188
"231","Murgantia_histrionica",244.09727548438,-1.92006463248091
"232","Mycosphaerella_angulata",79.8374357499945,-12.8535251541471
"233","Naupactus_xanthographus",242.574507552632,-1.66328363120431
"234","Neocosmospora_solani",254.412433994978,-3.2052714057263
"235","Neofusicoccum_australe",244.097074733333,-1.65309613938965
"236","Neofusicoccum_mediterraneum",242.574508,-0.380278075130885
"237","Neofusicoccum_parvum",253.675926953946,-1.64382699397792
"238","Neopulvinaria_innumerabilis",224.337303116992,-9.62409364248886
"239","Neoselenaspidus_silvaticus",245.637897893144,-2.95743723448865
"240","Nipaecoccus_viridis",236.960656972981,-9.56522471670326
"241","Noctua_pronuba",253.162993443399,-1.42156829695364
"242","Nysius_niger",257.04531850015,-0.126966589458538
"243","Oceanaspidiotus_spinosus",247.861788523622,-3.33694318999399
"244","Oligonychus_coffeae",243.160264413248,-2.19695123061903
"245","Orgyia_postica",243.470392660492,-2.61914967643649
"246","Otiorhynchus_ligustici",242.574508,-0.248006602855519
"247","Otiorhynchus_rugosostriatus",261.751545,-0.555153937224054
"248","Otiorhynchus_sulcatus",241.734781311712,-5.03439427627343
"249","Panonychus_citri",242.722809545455,-1.46479300841031
"250","Panonychus_ulmi",265.070117490909,0.0346843532985475
"251","Pantoea_agglomerans",242.874138163265,-1.89330807468543
"252","Paracoccus_marginatus",245.221113167638,-4.1795559775483
"253","Paradiaspis_lizeriana",243.751881034483,-1.32385835525696
"254","Paralongidorus_maximus",293.501734025642,2.95139162393119
"255","Paraputo_leveri",245.5108876,-0.527278955835272
"256","Parasaissetia_nigra",248.814523228052,-7.3357056786526
"257","Paratrichodorus_divergens",360.1501975,2.28023988321735
"258","Paratrichodorus_hispanus",244.205829666667,-0.433755008772694
"259","Paratrichodorus_minor",257.546696158667,-2.21725808380773
"260","Paratrichodorus_pachydermus",456.730728,3.00987867754107
"261","Paratrichodorus_porosus",273.644416433333,1.94573773737381
"262","Paratylenchus_hamatus",286.43366518393,6.10291293330055
"263","Paratylenchus_sp.",273.184742470648,3.0064385121541
"264","Parlatoria_cinerea",243.26604625,-2.4930571090607
"265","Parlatoria_oleae",275.426792190304,3.71363376982093
"266","Parlatoria_proteus",291.945600472273,8.57169521153885
"267","Parlatoria_theae",249.491685932143,-4.40182822825825
"268","Parthenolecanium_persicae",241.325970776034,-5.78087743767534
"269","Peach_rosette_mosaic_virus",136.400469132075,-11.3053644848355
"270","Peliococcus_turanicus",245.115777928533,-4.38581968422688
"271","Penicillium_chrysogenum",174.839482163934,-8.20008205764988
"272","Penicillium_expansum",234.647011937304,-6.60973194300487
"273","Peridroma_saucia",251.824453608587,-3.2509959112511
"274","Perissopneumon_ferox",242.57450725,-0.562294590847952
"275","Pestalotiopsis_mangiferae",191.410145864865,-9.13588714579759
"276","Peyronellaea_obtusa",267.956730286374,1.29817372366829
"277","Phaeoacremonium_fraxinopennsylvanicum",149.07792047541,-10.5023704589559
"278","Phaeoacremonium_iranianum",650.100056,4.26123386259127
"279","Phaeoacremonium_minimum",211.6444144,-8.26685016852826
"280","Phaeoacremonium_parasiticum",189.127624195402,-8.20954513725063
"281","Phaeomoniella_chlamydospora",74.3330548823529,-12.9228634394822
"282","Phaeomoniella_sp.",74.3330548823529,-13.2167816187289
"283","Phakopsora_euvitis",102.642082897959,-13.2121366804213
"284","Phalaenoides_glycinae",235.4288436,-1.55881706729463
"285","Phenacoccus_aceris",244.351868808468,-5.4733411423847
"286","Phenacoccus_madeirensis",247.621127184567,-4.26755348887369
"287","Phenacoccus_solani",250.951592705711,-3.80983789016053
"288","Phenacoccus_solenopsis",246.815278355184,-5.26527374735685
"289","Philaenus_spumarius",216.169506485849,-8.18789680816481
"290","Phlyctinus_callosus",244.179561375,-1.04893457689388
"291","Phomopsis_helianthi",116.546291355556,-11.7164855736055
"292","Phomopsis_theicola",244.793843697561,-3.45730405990498
"293","Phomopsis_velata",281.501361807875,6.75067887745686
"294","Phyllactinia_guttata",243.604163068475,-8.2476345341192
"295","Phyllosticta_ampelicida",95.9771660892911,-15.1740570165574
"296","Phymatotrichopsis_omnivora",255.424503110295,-5.14863134889026
"297","Phytonemus_pallidus",239.44570521794,-4.81679294797267
"298","Phytophthora_cryptogea",341.410992737573,17.1362838633999
"299","Pinnaspis_strachani",250.254906946047,-6.19913330759887
"300","Plagionotus_arcuatus",242.574507,-0.253628466613384
"301","Planococcus_citri",244.212651150536,-7.82154082878174
"302","Planococcus_ficus",241.072164967742,-2.14178814012745
"303","Planococcus_lilacinus",250.427852425194,-1.95437560429209
"304","Planococcus_minor",249.435562994908,-3.72810829335347
"305","Plasmopara_viticola",83.90625772,-14.7904642069373
"306","Platynota_stultana",322.279032149145,14.5115685828345
"307","Polyphagotarsonemus_latus",243.54406690563,-2.59572404002097
"308","Popillia_japonica",223.637321506623,-8.59116803662929
"309","Potato_virus_X",247.4684736,-0.437884491246925
"310","Pratylenchus_brachyurus",270.932183834941,1.21359605560398
"311","Pratylenchus_crenatus",314.911823553539,14.9516777496909
"312","Pratylenchus_hexincisus",264.280724250075,0.0246111991258369
"313","Pratylenchus_neglectus",269.451465104985,1.93443060191161
"314","Pratylenchus_pratensis",242.574507461538,-1.35159349446941
"315","Pratylenchus_scribneri",211.468526652441,-8.34141071578759
"316","Pratylenchus_sp.",248.675156333716,-5.76249440268189
"317","Pratylenchus_thornei",286.9105300045,6.90049679698059
"318","Pratylenchus_vulnus",284.008758895773,8.5826397097017
"319","Proeulia_auraria",243.220027285714,-1.35923018397011
"320","Proeulia_chrysopteris",243.366525448276,-1.32599542195782
"321","Pseudaonidia_marquesi",74.3330548823529,-13.0744452866627
"322","Pseudaonidia_trilobitiformis",245.536041415346,-5.57648683656795
"323","Pseudaulacaspis_pentagona",259.767670754809,-2.79042160235402
"324","Pseudocercospora_vitis",85.858439575,-13.5982325315816
"325","Pseudococcus_calceolariae",249.604510566667,-4.23941550145419
"326","Pseudococcus_comstocki",318.426512831909,11.7619112458483
"327","Pseudococcus_cryptus",253.739930993079,-1.6573488166693
"328","Pseudococcus_longispinus",301.650551699753,13.0873348478242
"329","Pseudococcus_maritimus",242.574508,-0.284166428323352
"330","Pseudococcus_meridionalis",243.726029235294,-1.00454294211377
"331","Pseudococcus_viburni",263.472495180669,-0.7726909851045
"332","Pseudomonas_fluorescens",244.307275107154,-1.26659519303067
"333","Pseudomonas_syringae",233.73740679077,-6.78119444411704
"334","Pseudomonas_viridiflava",246.018618201758,-2.41067159634487
"335","Pseudopezicula_tetraspora",75.0567169142857,-12.9288159622664
"336","Pseudopezicula_tracheiphila",75.0567169142857,-12.7890260573142
"337","Pseudotargionia_glandulosa",182.361777189474,-9.29029809041854
"338","Pulvinaria_vitis",229.932743508697,-9.38902343139964
"339","Quinisulcius_acutus",243.424281303226,-3.1834443266964
"340","Quinisulcius_capitatus",258.056371583942,-1.39450068022128
"341","Raspberry_bushy_dwarf_virus",242.574507529412,-1.52217050777379
"342","Raspberry_ringspot_virus",247.473430720005,-1.8170089193876
"343","Rastrococcus_iceryoides",261.127046672167,-0.948833447901195
"344","Retithrips_syriacus",244.12594735615,-3.68275509438577
"345","Rhipiphorothrips_cruentatus",242.574508,-0.276459875953129
"346","Rhizobium_radiobacter",280.584931256319,6.16369301275373
"347","Rhizobium_rhizogenes",280.470170684533,5.85996400186107
"348","Rhizobium_vitis",74.3330548823529,-13.0549578930368
"349","Rhizoecus_falcifer",255.971994066041,-1.93401855082613
"350","Rhizopus_stolonifer",249.347527148539,-3.09544129431624
"351","Rosellinia_necatrix",272.366233039767,3.0596219951014
"352","Rotylenchulus_macrodoratus",245.633236625,-0.690308818739515
"353","Rotylenchulus_parvus",331.983774658537,5.15074276110988
"354","Rotylenchulus_reniformis",249.944038482059,-4.06651878740659
"355","Rotylenchus_robustus",347.244671128125,17.0591594957166
"356","Saharaspis_ceardi",242.5745075,-0.362954715816556
"357","Saissetia_coffeae",268.983548052109,1.67032954211165
"358","Saissetia_oleae",280.927150872078,5.93575174877006
"359","Schistocerca_nitens",246.004238294118,-0.910649765984101
"360","Scirtothrips_aurantii",245.311017456112,-2.52483051712453
"361","Scirtothrips_citri",243.726028911765,-1.38346682484828
"362","Scirtothrips_dorsalis",228.107196743335,-8.28577420255123
"363","Scutellonema_brachyurum",320.212207763819,15.7654803847581
"364","Scutellonema_clathricaudatum",270.705390666667,0.363069865365368
"365","Scutylenchus_brevidens",280.826265719537,5.76128747942231
"366","Selenaspidus_articulatus",261.237335607112,-0.721806910072279
"367","Sowbane_mosaic_virus",242.839046594589,-1.56436388603812
"368","Sparganothis_pilleriana",650.100056,11.0497512358884
"369","Spodoptera_eridania",246.612520954214,-3.78114720912519
"370","Spodoptera_frugiperda",278.50293244325,3.90728465287237
"371","Spodoptera_littoralis",248.514438236827,-2.68783709538483
"372","Spodoptera_litura",248.305175770082,-2.66826295477202
"373","Stelidota_geminata",242.574508,-0.515668633213234
"374","Stereum_hirsutum",289.859890255639,7.82377355894805
"375","Strawberry_latent_ringspot_virus",249.746451150943,-1.86766064790239
"376","Targionia_vitis",196.962631609756,-8.68791190561785
"377","Tetranychus_kanzawai",242.574507461538,-1.358660867154
"378","Tetranychus_pacificus",243.472465297073,-3.88582421419929
"379","Tetranychus_urticae",247.662840987327,-3.23328113823566
"380","Theretra_clotho",206.472913461538,-2.53276529009167
"381","Theretra_japonica",118.3054009,-5.2536687271068
"382","Theretra_oldenlandiae",235.381635962956,-1.76430191758327
"383","Thrips_hawaiiensis",247.53554132,-1.81554526672875
"384","Thrips_imaginis",243.211121130081,-2.81380436741648
"385","Thrips_tabaci",255.20250365218,-0.825640611857747
"386","Tobacco_ringspot_virus",243.755443826446,-2.74305867701341
"387","Tomato_black_ring_virus",251.592339321433,-1.43774178364489
"388","Tomato_ringspot_virus",216.576952397961,-7.8758729865853
"389","Trametes_versicolor",300.423908066386,13.6799647408361
"390","Trichoderma_harzianum",301.323895040222,8.02652434574229
"391","Trichodorus_onubensis",446.337282,3.24976787704075
"392","Trichodorus_primitivus",256.548907741936,-0.541722303010963
"393","Trichodorus_sp.",279.496423937864,3.87606984703641
"394","Trichothecium_roseum",251.111643043872,-4.62067851549108
"395","Trijuba_oculata",266.02070736,0.0581720549062727
"396","Truncatella_angustata",255.502891372263,-2.38905033905996
"397","Tylenchorhynchus_clarus",285.450840955057,7.00366756440982
"398","Tylenchorhynchus_claytoni",304.513698169849,10.8348065291818
"399","Tylenchorhynchus_cylindricus",302.986716011132,10.442424848797
"400","Tylenchorhynchus_sp.",269.680491073713,1.47993404986799
"401","Tylenchulus_semipenetrans",220.202827618357,-7.7669091719871
"402","Tylenchus_penetrans",265.948276386796,0.44579214412782
"403","Urophorus_humeralis",242.574507461538,-1.34406191098502
"404","Verticillium_dahliae",246.185642865613,-5.01570071499576
"405","Xanthogaleruca_luteola",242.574507712329,-2.29641170422098
"406","Xestia_c-nigrum",245.805874050179,-3.81295136669849
"407","Xiphinema_aceri",242.574507746667,-2.32246053727161
"408","Xiphinema_americanum",285.329019510475,9.08550727750941
"409","Xiphinema_brevicolle",246.429194759494,-1.90057844585672
"410","Xiphinema_diversicaudatum",224.265642619659,-7.45683422398575
"411","Xiphinema_index",306.534082044521,8.61518936273176
"412","Xiphinema_italiae",217.70403206949,-8.56669242271131
"413","Xiphinema_melitense",242.638901802632,-2.20427353331449
"414","Xiphinema_pachtaicum",262.937734189189,-0.318745986287112
"415","Xiphinema_pyrenaicum",257.956551046512,-0.757430277643301
"416","Xiphinema_rivesi",320.90315587037,9.65988564356927
"417","Xiphinema_sp.",304.603058556604,8.65262005731178
"418","Xiphinema_vuittenezi",250.428815196201,-2.17472728322942
"419","Xyleborus_dispar",327.19914864706,12.537280648564
"420","Xylella_fastidiosa",236.780889124507,-8.04565720081412
"421","Xylosandrus_germanus",255.14171249,-1.10666582458256
"422","Xylotrechus_chinensis",242.574507761905,-1.26240730463971
"423","Zaprionus_indianus",243.646419407407,-1.34271785405839
"424","Zeuzera_coffeae",242.852573852273,-2.52781575050729
"425","Zygina_nivea",242.574508,-0.377035751898743
"426","Zygotylenchus_guevarai",256.627112689655,-0.596467361749541
