"","my.paths","FPD2","SES.FPD2"
"1","Acanthacris_ruficornis",245.0214905,-0.324589544879718
"2","Achatina_fulica",249.230635249915,-1.52171673995513
"3","Agriotes_lineatus",447.5607735,4.02928135611009
"4","Agrotis_segetum",280.218052345931,0.909334419264573
"5","Albonectria_rigidiuscula",270.169825548894,0.498033583761404
"6","Aleurocanthus_spiniferus",247.452197999971,-0.539521063384159
"7","Alfalfa_mosaic_virus",246.1670145,-1.34230779815072
"8","Alternaria_alternata",267.097703484188,0.739268055607051
"9","Ampeloglypter_ater",104.249314,-1.76840397330343
"10","Ampelophaga_rubiginosa",176.99928575,-2.04116297648817
"11","Amphicerus_bimaculatus",NA,NA
"12","Amyelois_transitella",242.574507,-0.275554217440247
"13","Anacridium_rubrispinum",242.574508,-0.360098670525402
"14","Anastrepha_fraterculus",243.06390425,-1.14595519668533
"15","Anomala_cuprea",650.100056,4.58465168208655
"16","Anomala_dubia",650.100056,4.91642268236532
"17","Aonidiella_aurantii",279.129092895902,2.13715832088006
"18","Aonidiella_inornata",293.402741619038,1.42185373702175
"19","Aonidiella_orientalis",259.533904291905,-0.931686305737462
"20","Apate_monachus",243.662055777778,-0.757880123873063
"21","Aphis_fabae",247.946697441185,-1.16034854704311
"22","Aphis_gossypii",249.8741374,-0.833149525489267
"23","Aphis_spiraecola",247.0423829375,-0.830462840533992
"24","Apolygus_spinolae",245.021491,-0.341261286605722
"25","Arabis_mosaic_virus",265.885200458333,0.0653730067309414
"26","Argyrotaenia_ljungiana",650.100056,4.64669978533391
"27","Armillaria_luteobubalina",292.039086028571,1.91302521561005
"28","Armillaria_mellea",329.857865152416,19.2785965411055
"29","Artichoke_Italian_latent_virus",251.362542222222,-0.436916509836874
"30","Aspergillus_niger",276.987090700832,1.53127760363203
"31","Aspidiotus_destructor",260.385177546837,-0.63177244829408
"32","Aspidiotus_ligusticus",245.837151666667,-0.40067468292112
"33","Aspidiotus_nerii",271.635506031153,1.66607188635433
"34","Asterococcus_muratae",249.488637999983,-0.662068752597908
"35","Asterolecanium_pustulans",244.924852724791,-2.92294076138616
"36","Asymmetrasca_decedens",242.5745075,-0.371003826863163
"37","Autographa_gamma",246.24498225,-0.61431247207053
"38","Bactrocera_tryoni",243.815515594595,-1.56294482962754
"39","Botryosphaeria_dothidea",282.475762859862,3.54158094828572
"40","Botryosphaeria_sacchari",406.996861272727,5.45455012713424
"41","Botryosphaeria_stevensii",358.217078416667,8.86386314715453
"42","Botryotinia_fuckeliana",283.098013501585,7.0415416408403
"43","Botrytis_cinerea",286.784933592,7.23242395008048
"44","Botrytis_pseudocinerea",247.468473,-0.200647009517315
"45","Brevipalpus_californicus",283.957118,0.765229549875413
"46","Brevipalpus_chilensis",227.730841375,-1.23394720353726
"47","Brevipalpus_lewisi",242.574507,-0.391780706158421
"48","Cactodera_milleri",247.468474,-0.185422078801174
"49","Carnation_ringspot_virus",249.8450945,-0.418724259724029
"50","Ceratitis_capitata",251.686963804885,-1.44403596734446
"51","Ceratitis_rosa",249.894742090909,-1.17593954142716
"52","Ceresa_alta",214.909469,-1.31411431996871
"53","Ceroplastes_actiniformis",255.262853499975,-0.291489373775654
"54","Ceroplastes_cirripediformis",259.131198801768,-0.714053699264655
"55","Ceroplastes_rusci",255.212428615382,-1.08595705924658
"56","Ceroplastes_sinensis",245.0214905,-0.349991188852282
"57","Cerosterna_scabrator",242.574507666667,-0.465732094465418
"58","Chaetocnema_confinis",244.7767925,-1.05204340894837
"59","Cherry_leaf_roll_virus",245.632757230769,-1.19000898123479
