"","my.paths","FPD2","SES.FPD2"
"1","Acanthacris_ruficornis",245.0214905,-0.345466311189506
"2","Achatina_fulica",257.361233028484,-0.657449260771627
"3","Adoretus_sinicus",238.996968882353,-1.24700882826538
"4","Agriotes_lineatus",406.5635204,4.05918011417589
"5","Agrotis_segetum",280.566129239756,1.09842268081721
"6","Albonectria_rigidiuscula",279.038554432346,1.14843575846533
"7","Aleurocanthus_spiniferus",248.9138775,-0.547478717749534
"8","Alfalfa_mosaic_virus",246.069919783784,-1.35941062379557
"9","Alternaria_alternata",270.334868983042,2.10384383156293
"10","Ametastegia",244.799037818182,-0.84291533263706
"11","Ampelophaga_rubiginosa",151.980194,-2.36982201186151
"12","Amphicerus_bimaculatus",242.574508,-0.25057595194002
"13","Amyelois_transitella",242.574507,-0.269786893593739
"14","Anacridium_rubrispinum",242.574508,-0.328315079395268
"15","Anastrepha_fraterculus",244.852716705882,-0.990532799170296
"16","Anomala_cuprea",446.337282,2.98933419739023
"17","Anomala_dubia",650.100056,5.36988846034817
"18","Aonidiella_aurantii",279.140911197826,2.75016116053693
"19","Aonidiella_inornata",293.388063380943,1.72885623381065
"20","Aonidiella_orientalis",257.959935629015,-0.878837373959452
"21","Apate_monachus",243.118281777778,-0.783943958250625
"22","Aphis_fabae",247.323067235294,-0.810641693854497
"23","Aphis_gossypii",249.743174210526,-0.792572397823339
"24","Aphis_spiraecola",248.170944944444,-0.828486360428036
"25","Arabis_mosaic_virus",264.95277272,0.0859506291072526
"26","Argyrotaenia_ljungiana",650.100056,5.05492350913654
"27","Armillaria_luteobubalina",265.822538307692,0.261017375649939
"28","Armillaria_mellea",340.931811414922,21.6626079745602
"29","Artichoke_Italian_latent_virus",248.843344,-0.539309344136153
"30","Aspergillus_niger",281.791470204781,2.06102747380768
"31","Aspidiotus_destructor",259.770653246234,-0.594735174542523
"32","Aspidiotus_ligusticus",245.837152,-0.385001567769264
"33","Aspidiotus_nerii",273.398661455172,2.6688670531827
"34","Asterococcus_muratae",247.051148999983,-0.709515289287445
"35","Asymmetrasca_decedens",242.57450775,-0.511542122092857
"36","Autographa_gamma",245.837152,-0.520521412691384
"37","Bactrocera_tryoni",242.803824366667,-1.43153478009833
"38","Botryosphaeria_dothidea",283.455044463697,3.86502476716315
"39","Botryosphaeria_obtusa",284.341708220219,3.48796872439998
"40","Botryosphaeria_parva",335.066754495295,9.32806739508023
"41","Botryosphaeria_stevensii",392.938156787234,10.7640715431614
"42","Botryotinia_fuckeliana",289.751584338144,8.96980296796771
"43","Botryotinia_pseudofuckeliana",245.021491,-0.327414870159055
"44","Botrytis_pseudocinerea",245.837152,-0.380550194922363
"45","Brevipalpus_californicus",285.806937769231,1.01565687859404
"46","Brevipalpus_chilensis",225.610317714286,-1.22225641738614
"47","Brevipalpus_lewisi",242.574507,-0.257434641061064
"48","Broad_bean_wilt_virus",246.4896806,-0.46962859125907
"49","Cactodera_milleri",NA,NA
"50","Candidatus_Phytoplasma_asteris",255.066896760875,-1.29561664590748
"51","Candidatus_Phytoplasma_australiense",249.96391449999,-0.721465485588692
"52","Candidatus_Phytoplasma_solani",247.356941041668,-1.69346359119879
"53","Carnation_ringspot_virus",249.8450945,-0.378811892240593
"54","Ceratitis_capitata",251.814543797626,-1.36040336788666
"55","Ceratitis_rosa",249.783515681818,-1.15146899175256
"56","Ceresa_alta",212.328072333333,-1.54715906770806
"57","Ceroplastes_actiniformis",251.802395545436,-0.439573328886369
"58","Ceroplastes_cirripediformis",257.675439858302,-0.789547850081155
"59","Ceroplastes_rusci",254.430322431577,-1.10296636793212
"60","Ceroplastes_sinensis",245.02149,-0.306189520135398
"61","Cerosterna_scabrator",242.574507666667,-0.461570843036949
"62","Chaetocnema_confinis",244.635125105263,-1.0263386989264
"63","Cherry_leaf_roll_virus",245.11937016,-1.20895205508574
"64","Chinavia_hilaris",257.953147,-0.386055029747765
"65","Chlidaspis_asiatica",242.574507285714,-0.668449497030348
"66","Chrysomphalus_aonidum",276.610367016252,2.18221315502561
"67","Chrysomphalus_dictyospermi",268.996375395817,1.07668195484988
"68","Chrysomphalus_pinnulifer",276.207711153785,1.01842364784758
"69","Citrus_exocortis_viroid",246.578661363636,-0.662622439222943
"70","clover_phyllody_phytoplasma",232.45698039998,-1.26161686833054
"71","Cnephasia_longana",242.5745075,-0.362910468414947
"72","Coccus_hesperidum_hesperidum",292.220881354207,7.51337200870268
"73","Coccus_longulus",250.786347729136,-1.92831553027772
"74","Colletotrichum_acutatum",301.461872309814,4.15718891149405
"75","Colletotrichum_capsici",246.50895927335,-2.58240185281532
"76","Colletotrichum_nymphaeae",248.0423353748,-0.78756597328494
"77","Colomerus_vitis",247.468474,-0.222112510082146
"78","Comstockaspis_perniciosa",246.322606316665,-2.2917926678108
"79","Coniella_diplodiella",156.2230755,-1.91986220172676
"80","Coniella_petrakii",243.79799925,-0.484525750687797
"81","Conogethes_punctiferalis",294.166691999644,1.13912241606803
"82","Conotrachelus_nenuphar",244.9792294,-0.529377078831583
"83","Cornu_aspersum",250.684037178604,-0.841537729987127
"84","Costelytra_zealandica",253.03737600005,-0.31967721106417
"85","Cotinis_nitida",NA,NA
"86","Crenulaspidiotus_lahillei",252.324463,-0.243604198967646
"87","Criconema_mutabile",266.849475542857,0.251223101616937
"88","Criconemella",281.754550538485,0.848079612419814
"89","Criconemoides_sp.",283.804420883693,2.35520714684144
"90","Crocidosema_plebejana",244.564836411765,-0.953167924510838
"91","Crypticerya_palmeri",242.574508,-0.369551286666369
"92","Cryptinglisia_lounsburyi",243.7979995,-0.527137588917966
"93","Ctenopseustis_obliquana",245.837152,-0.375462166485842
"94","Cucumber_mosaic_virus",250.384081271434,-1.39823705363712
"95","Cylindrocarpon_liriodendri",352.991853,2.09809288073496
"96","Cylindrocarpon_olidum",393.0535145,3.12546001637319
"97","Cylindrocladiella_lageniformis",NA,NA
"98","Cylindrocladiella_parva",367.224349857143,4.73939477286804
"99","Cylindrocladium_peruvianum",292.4989457,1.08483151862354
"100","Dactylonectria_pauciseptata",486.290057,6.79252678765248
"101","Deilephila_elpenor",234.269004476191,-1.67046088574985
"102","Diabrotica_speciosa",251.542680714286,-0.379747002590748
"103","Diaporthe_ambigua",243.972783857143,-0.631373700050377
"104","Diaporthe_eres",285.636509034467,3.83669101159827
"105","Diaporthe_gulyae",247.468474,-0.222227556767889
"106","Diaporthe_helianthi",245.021491,-0.311089190645408
"107","Diaporthe_medusaea",240.636862029412,-1.65425328981644
"108","Diaspidiotus_osborni",237.4319753125,-1.89193644633133
"109","Diaspidiotus_uvae",239.563726272727,-1.38154800131289
"110","Dimargarodes_meridionalis",NA,NA
"111","Diplodia_africana",500.149040375,8.01667656626954
"112","Diplodia_corticola",242.574507888889,-1.08334942272191
"113","Diplodia_olivarum",242.574508,-0.377850829783478
"114","Ditylenchus_dipsaci",255.016735922085,-1.92346137147618
"115","Ditylenchus_sp.",252.442650837209,-0.909151162554816
"116","Dociostaurus_maroccanus",251.033404625,-0.593049531861261
"117","Drosophila_melanogaster",243.390168666667,-0.629144542139108
"118","Drosophila_simulans",245.0214905,-0.317882149402241
