"","my.paths","FPD","SES.FPD"
"43","Botryotinia_pseudofuckeliana",245.021491,-0.329459310833671
"44","Botrytis_pseudocinerea",247.235427571429,-0.889353589451759
"45","Brevipalpus_californicus",254.402486368852,-1.31979624687203
"46","Brevipalpus_chilensis",216.867055266667,-3.14056538593566
"47","Brevipalpus_lewisi",242.574507357143,-0.996626828386931
"48","Broad_bean_wilt_virus",246.4896806,-0.480060612087201
"49","Cactodera_milleri",NA,NA
"50","Candidatus_Phytoplasma_asteris",264.599418806818,0.317529146545966
"51","Candidatus_Phytoplasma_australiense",244.848171246151,-1.92932581792175
"52","Candidatus_Phytoplasma_solani",244.972047262009,-3.46073973778657
"53","Carnation_ringspot_virus",248.764812363636,-0.596656516194394
"54","Ceratitis_capitata",246.72937350213,-3.15834481026759
"55","Ceratitis_rosa",246.300960903226,-2.00394723904786
"56","Ceresa_alta",218.449563261905,-8.17377619168515
"57","Ceroplastes_actiniformis",245.071901482756,-2.22230523579614
"58","Ceroplastes_cirripediformis",251.022268005371,-4.59812163537062
"59","Ceroplastes_rusci",250.406811019736,-4.19483282324637
"60","Ceroplastes_sinensis",242.960873342105,-1.54150532617276
"61","Cerosterna_scabrator",242.5745077125,-2.40299348127307
"62","Chaetocnema_confinis",242.912022560345,-2.84492517847441
"63","Cherry_leaf_roll_virus",244.319312904348,-2.51057728956013
"64","Chinavia_hilaris",245.46179719863,-3.97634384524281
"65","Chlidaspis_asiatica",242.574507684783,-2.52290683868344
"66","Chrysomphalus_aonidum",272.719346208303,3.94928681356114
"67","Chrysomphalus_dictyospermi",266.263284493999,1.27528048066005
"68","Chrysomphalus_pinnulifer",272.070913173771,1.94349657597056
"69","Citrus_exocortis_viroid",244.265150418182,-1.83602099370573
"70","clover_phyllody_phytoplasma",205.44706626271,-7.80418454691131
"71","Cnephasia_longana",242.574507607143,-1.92941078328809
"72","Coccus_hesperidum_hesperidum",277.867054794255,7.81156926451458
"73","Coccus_longulus",241.668604046481,-8.76841759245275
"74","Colletotrichum_acutatum",360.291865587049,16.8873369573689
"75","Colletotrichum_capsici",225.253479188753,-6.59431457888512
"76","Colletotrichum_nymphaeae",248.0423353748,-0.776529355401878
"77","Colomerus_vitis",247.468473777778,-0.887088191949272
"78","Comstockaspis_perniciosa",261.666178892374,-0.808590064623564
"79","Coniella_diplodiella",156.2230755,-2.00288265910323
"80","Coniella_petrakii",243.79799925,-0.490153630889224
"81","Conogethes_punctiferalis",255.610866833257,-0.649894320830675
"82","Conotrachelus_nenuphar",243.919551549571,-2.6207568146858
"83","Cornu_aspersum",251.344257134797,-2.27305759237828
"84","Costelytra_zealandica",243.641374609603,-3.04885724430109
"85","Cotinis_nitida",NA,NA
"86","Crenulaspidiotus_lahillei",243.518051645161,-1.38496605313784
"87","Criconema_mutabile",300.488381819026,9.68228655191645
"88","Criconemella",287.706513066001,4.47044773927979
"89","Criconemoides_sp.",259.11848497826,-1.53707208201597
"90","Crocidosema_plebejana",244.09984276129,-3.05795748384239
"91","Crypticerya_palmeri",242.574507882353,-1.0543017504346
"92","Cryptinglisia_lounsburyi",243.924567241379,-1.31485120749588
"93","Ctenopseustis_obliquana",244.788444619048,-2.12196573706673
"94","Cucumber_mosaic_virus",253.259199723759,-1.6745583380681
"95","Cylindrocarpon_liriodendri",352.991853,2.19038484578363
"96","Cylindrocarpon_olidum",393.0535145,3.32481750424873
"97","Cylindrocladiella_lageniformis",NA,NA
"98","Cylindrocladiella_parva",367.224349857143,5.02609493172809
"99","Cylindrocladium_peruvianum",292.4989457,1.16370925068447
"100","Dactylonectria_pauciseptata",486.290057,6.70476257383132
"101","Deilephila_elpenor",224.617207508197,-3.83167231567301
"102","Diabrotica_speciosa",246.160569445946,-1.89326925436641
"103","Diaporthe_ambigua",246.527326307692,-1.11572346947859
"104","Diaporthe_eres",303.984814275848,7.06340677321092
"105","Diaporthe_gulyae",247.468474,-0.198205778338888
"106","Diaporthe_helianthi",245.021491,-0.306702140462482
"107","Diaporthe_medusaea",240.636862029412,-1.64605431120676
"108","Diaspidiotus_osborni",231.264391288372,-8.58144970766513
"109","Diaspidiotus_uvae",212.011714424837,-8.04658666093262
"110","Dimargarodes_meridionalis",NA,NA
"111","Diplodia_africana",500.149040375,7.84655510351316
"112","Diplodia_corticola",242.574507888889,-1.10472062386648
"113","Diplodia_olivarum",242.574508,-0.379667293178229
"114","Ditylenchus_dipsaci",251.467450367317,-3.8578163794547
"115","Ditylenchus_sp.",285.024031025113,5.84461212030728
"116","Dociostaurus_maroccanus",246.460152119497,-4.86256349424815
"117","Drosophila_melanogaster",242.787288821739,-4.0905026510629
"118","Drosophila_simulans",243.662055666667,-1.67999347715819
"119","Drosophila_suzukii",227.863518953223,-8.51677682318555
"120","Duplaspidiotus_fossor",192.905504352941,-8.7813516530489
"121","Duplaspidiotus_tesseratus",224.461513271059,-8.3806767832376
"122","Dysmicoccus_brevipes",262.114682359596,-0.588092672834416
"123","Dysmicoccus_umbambae",244.532094,-0.52851434252778
"124","Edwardsiana_rosae",242.574507584416,-2.25024305706772
"125","Elsinoë ampelina",69.871644,-3.28151730737043
"126","Empoasca_decipiens",242.574507746269,-2.17563576797044
"127","Endoclita_signifer",243.735564841727,-2.91504332726037
"128","Eotetranychus_carpini",242.574508,-0.744255634294342
"129","Epicoccum_nigrum",299.699613641777,6.25567701379821
"130","Epiphyas_postvittana",268.686163789317,1.77224486830023
"131","Erysiphe_necator",88.9531398703704,-16.0686588953955
"132","Erythroneura_comes",73.6998961666667,-12.7252558796037
"133","Erythroneura_elegantula",242.574507679487,-2.37395399135012
"134","Eudocima_fullonia",250.400008181818,-1.3936943236134
"135","Eulecanium_tiliae",242.975388061106,-7.19149942898557
"136","Euproctis_chrysorrhoea",242.610849,-5.39940714006551
"137","Eurhizococcus_brasiliensis",213.817703017963,-7.94516099857362
"138","Eutypa_lata",241.001722839695,-4.66878376484287
"139","Ferrisia_cristinae",261.368581263147,-0.112363103772262
"140","Ferrisia_gilli",248.817475641711,-2.612141301661
"141","Ferrisia_virgata",248.540138275352,-5.84730706815174
"142","Fomitiporia_mediterranea",243.086667011628,-2.30353584036708
"143","Forficula_auricularia",243.768157878049,-1.52330486197389
"144","Formicococcus_robustus",245.489642929936,-2.73505419874303
"145","Frankliniella_cestrum",247.468473777778,-0.828412004702713
"146","Frankliniella_occidentalis",245.954375882736,-3.91022101059284
"147","Fusarium_oxysporum",300.097002850945,12.5795457867072
"148","Fusarium_proliferatum",429.715087459677,23.3375121750092
"149","Geococcus_coffeae",257.865625658062,-1.26210726655838
"150","Gibberella_intricans",348.309436991153,16.5436604927267
"151","Gibberella_sacchari",540.193555447368,31.015131717247
"152","Gibberella_zeae",254.238443062881,-2.16370320538557
"153","Globisporangium_irregulare",353.938222304972,19.5963665072004
"154","Gonocephalum_simplex",247.468473857143,-0.53523075494253
"155","Gracilacus_mira",378.416357333333,2.70620122648365
"156","Grapevine_fanleaf_virus",85.32155415625,-12.4147492495457
"157","Grapevine_flavescence_doree_phytoplasma",73.6998961666667,-13.1658098487231
"158","Grapevine_leafroll-associated_viruses",73.6998961666667,-12.9203648947015
"159","Grapevine_virus_A",69.871644,-2.68841991908037
"160","Grapevine_yellows_phytoplasmas",157.860185779661,-9.8258931332489
"161","Greeneria_uvicola",127.439265333333,-2.95779219360381
"162","Grovesinia_pyramidalis",238.310161583333,-2.63056376504993
"163","Gryllotalpa_gryllotalpa",253.597582712329,-1.86138781842434
"164","Gueriniella_serratulae",329.774006442553,12.4834543762063
"165","Guignardia_bidwellii",101.713880125005,-14.8452640326392
"166","Haematonectria_haematococca",258.448902231301,-1.36127721191565
"167","Halyomorpha_halys",247.756100576233,-4.25094813304866
"168","Harmonia_axyridis",174.111827324324,-9.59467991010032
"169","Helicotylenchus_abunaamai",NA,NA
"170","Helicotylenchus_anhelicus",242.715138971264,-3.55326670322243
"171","Helicotylenchus_digonicus",301.986051007693,12.9147418703379
"172","Helicotylenchus_dihystera",280.101643892071,8.40336821993441
"173","Helicotylenchus_erythrinae",267.577704071906,1.29292745266495
"174","Helicotylenchus_multicinctus",472.658906195465,30.2675299995755
"175","Helicotylenchus_pseudorobustus",294.307403242229,8.47559761673875
"176","Helicotylenchus_sp.",249.880541418919,-4.61026307624971
"177","Heliococcus_bohemicus",315.812812955414,11.7447488861479
"178","Heliothis_virescens",242.895423565574,-2.8673167405449
"179","Hemiberlesia_lataniae",255.730003161803,-4.75261833177053
"180","Hemiberlesia_rapax",240.122226771709,-10.3820952578796
"181","Hemicriconemoides_californianus",246.143980283654,-3.20115416340876
"182","Hemicriconemoides_chitwoodi",244.183677325,-2.79061566151288
"183","Hemicriconemoides_mangiferae",247.574440650307,-2.60373917326921
"184","Hemicriconemoides_sp.",246.202830815152,-4.02866406339282
"185","Hemicriconemoides_wessoni",249.465370047619,-0.760081821130651
"186","Hemicycliophora_arenaria",NA,NA
"187","Hemicycliophora_onubensis",287.7316322,0.965229273699662
"188","Hemicycliophora_similis",245.040499741463,-3.38218075158157
"189","Hemicycliophora_sp.",307.481106054945,12.0816966052372
"190","Heterodera_sp.",286.006808772889,8.50218997400072
"191","Heterodera_zeae",271.516129741935,0.535812678374327
"192","Heteronychus_arator",242.9362779875,-2.29831959285501
"193","Hippotion_celerio",232.107098261411,-6.1584582120773
"194","Holocacista_capensis",104.249314,-1.88259882345158
"195","Homalodisca_vitripennis",242.57450764,-1.8628060964393
"196","Hoplolaimus_pararobustus",251.823891917526,-1.47573688373481
"197","Hoplolaimus_seinhorsti",248.125749259259,-1.75916611743679
"198","Hop_stunt_viroid",242.782761553191,-1.84916576844703
"199","Hyalesthes_obsoletus",246.815945066687,-0.814045201444971
"200","Hyles_livornica",243.55118999,-3.52452986282665
"201","Hyphantria_cunea",248.248252672131,-2.78094568939213
"202","Hypothenemus_eruditus",609.34750115,35.9789695700698
"203","Hypurus_bertrandi",247.468473777778,-0.854164197933829
"204","Icerya_aegyptiaca",249.913185963782,-4.22118423190994
"205","Icerya_purchasi",249.072514357342,-4.88939962949845
"206","Icerya_schrottkyi",242.5745079998,-0.262623705129439
"207","Icerya_seychellarum",250.021663094433,-6.26356426068673
"208","Jacobiasca_lybica",242.574507823529,-1.076158363051
"209","Kalotermes_flavicollis",254.624210555556,-0.372156375398189
"210","Kerria_lacca_lacca",242.852265085088,-3.52907881457304
"211","Lasiodiplodia_crassispora",247.452198,-0.504145921291457
"212","Lasiodiplodia_theobromae",268.578649165121,1.6699620038452
"213","Lecanodiaspis_rugosa",218.334132822963,-8.06811160008772
"214","Lepidosaphes_buzenensis",242.574508,-0.472742678274718
"215","Lepidosaphes_gloverii",247.351145779367,-3.84828927689416
"216","Lepidosaphes_laterochitinosa",238.087058273219,-4.33086444436763
"217","Lepidosaphes_malicola",246.440650023454,-4.56032843936557
"218","Lepidosaphes_ulmi",259.862820146627,-1.74742463229852
"219","Lepidosaphes_ussuriensis",242.590820946667,-4.36561014002372
"220","Leucaspis_vitis",73.6998961666667,-12.868275390578
"221","Limothrips_cerealium",251.526812847463,-1.16166337788201
"222","Lobesia_botrana",243.768802208383,-1.76229831329907
"223","Longidorus",258.347888626214,-0.932389049197355
"224","Longidorus_africanus",213.000926570588,-8.33189389373134
"225","Longidorus_crataegi",NA,NA
"226","Longidorus_elongatus",252.521077342857,-1.66559095350444
"227","Longidorus_euonymus",NA,NA
"228","Longidorus_magnus",243.972783673469,-1.745191714589
"229","Lopholeucaspis_japonica",238.393054019411,-9.77158665383522
"230","Lycorma_delicatula",226.695254444444,-1.35104003178529
"231","Lygus_spinolae",243.528416364407,-2.78830502024145
"232","Maconellicoccus_hirsutus",247.702196673541,-7.46540682020137
"233","Macrosiphum_euphorbiae",243.725069857143,-3.03977483217213
"234","Mamestra_brassicae",249.740888981379,-2.16868918159661
"235","Margarodes_vitis",247.023567818182,-0.649675898360778
"236","Melanaspis_arnaldoi",79.1474642903226,-12.8317803801422
"237","Melittia_cucurbitae",242.574508,-0.670165857005584
"238","Meloidodera_sp.",354.671209042208,19.8353497877745
"239","Meloidogyne_arenaria",245.962692514947,-7.60424330636494
"240","Meloidogyne_chitwoodi",243.273900247557,-4.61092689772886
"241","Meloidogyne_ethiopica",242.790536484211,-2.50172568849709
"242","Meloidogyne_hapla",244.613104338877,-9.8232631991159
"243","Meloidogyne_hispanica",269.798439857143,0.43289482098956
"244","Meloidogyne_incognita",249.521730234829,-9.0398899717592
"245","Meloidogyne_javanica",247.133390298832,-10.0563320203803
"246","Meloidogyne_luci",244.7641227,-1.71854126981521
"247","Meloidogyne_sp.",260.958594968911,-2.91215220654491
"248","Meloidogyne_thamesi",245.662104811475,-2.42827085048463
"249","Melolontha_melolontha",316.424338551724,8.03026825129868
"250","Merlinius_brevidens",271.317663900083,3.51457903655863
"251","Merlinius_nanus",242.574508,-0.364116627331992
"252","Merophyas_divulsana",NA,NA
"253","Mesocriconema_rusticum",271.585037058824,0.531713763460629
"254","Mesocriconema_xenoplax",275.199555108844,3.58169771810033
"255","Metcalfa_pruinosa",224.895459055556,-7.92981062123424
"256","Monilinia_fructigena",244.687889527211,-3.97625714290646
"257","Mucor_circinelloides",428.034506666667,6.1843936673881
"258","Murgantia_histrionica",243.935730867647,-2.0148493315785
"259","Naupactus_xanthographus",242.574507631579,-2.01800793329007
"260","Neofusicoccum_australe",303.328331346154,5.02299928114484
"261","Neofusicoccum_macroclavatum",242.574508,-0.375533719674658
"262","Neofusicoccum_mediterraneam",242.574508,-0.369999557887951
"263","Neofusicoccum_vitifusiforme",242.574507545455,-0.864821319163307
"264","Neonectria_macrodidyma",269.32726086668,0.395845682777442
"265","Neonectria_radicicola",365.540126516129,18.2296041458921
"266","Neopulvinaria_innumerabilis_innumerabilis",228.838191801865,-9.02652392325454
"267","Neoselenaspidus_silvaticus",245.223490032128,-3.09201970104482
"268","Nipaecoccus_viridis",239.951949613819,-10.0734174358137
"269","Noctua_pronuba",255.452729965292,-1.22562623454907
"270","Nysius_niger",242.5745080003,-0.678785793595153
"271","Oceanaspidiotus_spinosus",252.222973430079,-2.79850862788319
"272","Oligonychus_coffeae",243.27239365927,-2.45049186057535
"273","Orgyia_postica",244.348953068133,-2.7727807610557
"274","Otiorhynchus_ligustici",242.574508,-0.268487804731198
"275","Otiorhynchus_rugosostriatus",263.238934595238,-0.127853156279798
"276","Otiorhynchus_sulcatus",247.247825899167,-4.08420193929537
"277","Panonychus_citri",242.678634595745,-1.76921471390549
"278","Panonychus_ulmi",260.529284985714,-0.352250447418702
"279","Pantoea_agglomerans",242.704436123894,-2.7870981970458
"280","Paracoccus_marginatus",244.991587349977,-4.85602330309604
"281","Paradiaspis_lizeriana",243.7126353,-1.33991520335444
"282","Paralongidorus_maximus",288.12683293671,2.77317911501178
"283","Paraputo_leveri",243.013709871795,-2.12450459481359
"284","Parasaissetia_nigra",248.389507222197,-8.40849645665765
"285","Paratrichodorus_divergens",360.1501975,2.31483089043482
"286","Paratrichodorus_hispanus",244.205829666667,-0.404789237589821
"287","Paratrichodorus_minor",258.328587620065,-1.61729989769464
"288","Paratrichodorus_pachydermus",456.730728,3.57297169406941
"289","Paratrichodorus_porosus",284.978397210714,4.52541850666508
"290","Paratylenchus_hamatus",277.035453871413,4.63046513480836
"291","Paratylenchus_sp.",268.419202407788,2.16422620834258
"292","Parlatoria_cinerea",245.3625595,-2.56982253689272
"293","Parlatoria_oleae",261.65190701299,-0.854091788841934
"294","Parlatoria_proteus",282.983002513194,7.49039930178535
"295","Parlatoria_theae",248.656809955594,-5.00285317453634
"296","Parthenolecanium_corni",244.417002488621,-5.98920366862954
"297","Parthenolecanium_corni_corni",262.379226725778,-0.540028828120707
"298","Parthenolecanium_persicae",243.497416562028,-6.17032755202522
"299","Peach_rosette_mosaic_virus",152.685613181818,-10.3833630460818
"300","Peliococcus_turanicus",245.502389477054,-4.51430045912302
"301","Penicillium_expansum",280.963370903174,1.71584572646912
"302","Penicillium_notatum",330.448528333333,3.2771044059412
"303","Penicillium_viridicatum",345.6793865,2.34455743312408
"304","Peridroma_saucia",250.086963379032,-3.82231823886612
"305","Perissopneumon_ferox",242.5745075,-0.640157933416722
"306","Pestalotiopsis_mangiferae",242.975299533333,-2.4422030491501
"307","Phaeoacremonium_aleophilum",260.235897533333,-0.166314895543342
"308","Phaeoacremonium_alvesii",243.7979995,-0.483136043952172
"309","Phaeoacremonium_fraxinopennsylvanicum",244.991304,-0.5980014354285
"310","Phaeoacremonium_iranianum",329.9295906,1.74028214592798
"311","Phaeoacremonium_italicum",251.033405,-0.302825341282618
"312","Phaeoacremonium_parasiticum",324.303185,2.39984326563674
"313","Phaeoacremonium_scolyti",243.319733,-0.435061888019286
"314","Phaeoacremonium_viticola",244.205829,-0.40705871018102
"315","Phaeomoniella_chlamydospora",69.871644,-2.59630930958905
"316","Phakopsora_euvitis",105.159131756757,-11.8942374872944
"317","Phalaenoides_glycinae",237.8367696,-1.65697836921222
"318","Phenacoccus_aceris",244.049455882448,-6.26008722205247
"319","Phenacoccus_madeirensis",247.668341992119,-4.78590206771163
"320","Phenacoccus_solani",252.26189957229,-3.17323025018449
"321","Phenacoccus_solenopsis",246.428044289296,-5.76193877807784
"322","Phialophora_parasitica",324.303185,2.38410834113957
"323","Philaenus_spumarius",223.578372188462,-8.35490432138673
"324","Phlyctinus_callosus",243.564359666667,-1.11574621026847
"325","Phomopsis_cotoneastri",284.223735452925,3.59235515116302
"326","Phomopsis_theicola",264.418975100005,0.0940518195836998
"327","Phomopsis_viticola",110.3701332,-4.30736698296914
"328","Phyllactinia_guttata",243.786569622731,-5.07153498399435
"329","Phyllophaga",246.106802132713,-4.13958460045412
"330","Phymatotrichopsis_omnivora",261.374136300675,-0.620487578256346
"331","Phytonemus_pallidus",236.981101406969,-5.27707609573738
"332","Phytophthora_cryptogea",351.603672969329,20.6005516965471
"333","Phytoplasma_mali",266.453465578947,0.217646295949098
"334","Pinnaspis_strachani",248.065990347003,-7.70270102466965
"335","Plagionotus_arcuatus",242.574507,-0.267959022596608
"336","Planococcus_citri",246.7154458693,-7.78333690379943
"337","Planococcus_ficus",242.350427556561,-3.90497245490466
"338","Planococcus_lilacinus",252.352076850572,-1.92481681795973
"339","Planococcus_minor",248.860020473528,-3.87465493041215
"340","Plasmopara_viticola",97.9988283181818,-9.42622558213075
"341","Platynota_stultana",302.12020578686,11.7378500061194
"342","Polyphagotarsonemus_latus",243.506691714264,-3.04921156625206
"343","Potato_virus_X",247.468474,-0.333075407513361
"344","Pratylenchus_brachyurus",270.222908256956,1.4463795749596
"345","Pratylenchus_crenatus",304.698728836193,13.7330999274712
"346","Pratylenchus_hexincisus",255.9321794617,-0.322932240689261
"347","Pratylenchus_neglectus",263.914724954119,0.151034077267824
"348","Pratylenchus_penetrans",263.761047222293,0.10253803463718
"349","Pratylenchus_pratensis",242.574507628571,-1.55175797445111
"350","Pratylenchus_scribneri",216.815632867089,-7.29959581852938
"351","Pratylenchus_sp.",248.766252512971,-6.17131965067185
"352","Pratylenchus_thornei",278.412306037041,5.62390304502039
"353","Pratylenchus_vulnus",277.827390832311,7.7421972438058
"354","Proeulia_auraria",251.611785,-0.244627798529893
"355","Proeulia_chrysopteris",247.622685454545,-0.98232786278974
"356","Pseudaonidia_marquesi",73.6998961666667,-12.8359432437114
"357","Pseudaonidia_trilobitiformis",246.398891726258,-6.06042687855168
"358","Pseudaulacaspis_pentagona",257.986147621721,-3.27795263783953
"359","Pseudococcus_calceolariae",247.612666695029,-5.77610684058464
"360","Pseudococcus_comstocki",310.281086883085,11.7248203964603
"361","Pseudococcus_cribata",247.468474,-0.205607064754743
"362","Pseudococcus_cryptus",251.658774107459,-2.25699353024253
"363","Pseudococcus_longispinus",287.549072003435,9.07857655780837
"364","Pseudococcus_maritimus",242.574508,-0.278536013643708
"365","Pseudococcus_meridionalis",243.1617836,-1.24780647048287
"366","Pseudococcus_viburni",260.076936490983,-2.14276119323586
"367","Pseudokermes_vitreus",247.57185017094,-2.15333314576378
"368","Pseudomonas_fluorescens",244.145432882353,-1.40593809819795
"369","Pseudomonas_syringae",249.459359978261,-2.41972232153047
"370","Pseudomonas_syringae_pv. syringae",233.623681074406,-6.80655943336611
"371","Pseudomonas_viridiflava",246.286357848835,-1.97754198270348
"372","Pseudopezicula_tracheiphila",NA,NA
"373","Pseudotargionia_glandulosa",196.517795381818,-9.04310085673617
"374","Pulvinaria_vitis",233.886407942572,-9.15867392381022
"375","Pyrrhalta_luteola",242.574507684211,-2.5202013184717
"376","Raspberry_bushy_dwarf_virus",242.574507333333,-0.448925190864839
"377","Raspberry_ringspot_virus",249.591815350919,-1.33528585403603
"378","Rastrococcus_iceryoides",256.543636761077,-2.04346726418434
"379","Retithrips_syriacus",244.090930782599,-4.41679827114719
"380","Rhipiphorothrips_cruentatus",242.574508,-0.238279439503298
"381","Rhizobium_radiobacter",275.913029050443,5.50440738177723
"382","Rhizobium_rhizogenes",276.098649605971,5.77455624428324
"383","Rhizobium_vitis",73.6998961666667,-13.0769775207849
"384","Rhizoecus_falcifer",258.521811007306,-1.27957805982808
"385","Rhizopus_stolonifer",264.196267238755,0.108423820021744
"386","Rosellinia_necatrix",268.020685272087,2.01881892562443
"387","Rotylenchulus_macrodoratus",246.070197857143,-0.548113217018325
"388","Rotylenchulus_parvus",311.484656836066,4.64083532566713
"389","Rotylenchulus_reniformis",250.023291892356,-3.97452694311083
"390","Rotylenchus_robustus",338.273268377143,17.030639082245
"391","Russellaspis_pustulans_pustulans",241.498361594555,-11.6855114574902
"392","Saharaspis_ceardi",242.5745075,-0.352130994836951
"393","Saissetia_coffeae",267.565555569695,1.97649511043535
"394","Saissetia_oleae_oleae",254.993618495522,-3.7380944440066
"395","Schistocerca_nitens",246.158368368421,-0.95659984089897
"396","Scirtothrips_aurantii",245.415160348972,-2.85348818530842
"397","Scirtothrips_citri",243.485012953488,-1.62448688402421
"398","Scirtothrips_dorsalis",234.636758101742,-8.3148718722167
"399","Scutellonema_brachyurum",316.265695464061,17.1122075787632
"400","Scutellonema_brachyurus",260.424379430108,-0.549023353929959
"401","Scutellonema_clathricaudatum",271.070785488889,0.650251123058044
"402","Selenaspidus_articulatus",255.51343842749,-2.0428528138392
"403","Sowbane_mosaic_virus",242.832085157889,-1.57398508367244
"404","Sparganothis_pilleriana",650.100055857143,12.5735055970787
"405","Spodoptera_eridania",246.819257221722,-4.52973665142585
"406","Spodoptera_frugiperda",271.411548492434,2.87173880941255
"407","Spodoptera_littoralis",249.781384215477,-3.01994166650128
"408","Spodoptera_litura",248.359249914979,-2.69544500141051
"409","Stelidota_geminata",242.5745077,-0.830918622360684
"410","Stereum_hirsutum",284.604225496183,2.96536982113372
"411","Strawberry_latent_ringspot_virus",254.299275168539,-1.09454038567085
"412","Taraxacum_officinale_complex",243.797999375,-0.683237003375654
"413","Targionia_vitis",214.029911479769,-8.23732397855243
"414","Tetranychus_cinnabarinus",250.721540845048,-1.89909138411008
"415","Tetranychus_kanzawai",242.574507628571,-1.48541377602516
"416","Tetranychus_pacificus",243.377529934383,-4.50100119106873
"417","Tetranychus_urticae",245.957774172399,-3.41113931451188
"418","Theretra_clotho",221.77322925,-2.4313381311121
"419","Theretra_japonica",143.9103678,-6.63051460485075
"420","Theretra_oldenlandiae",241.701937833328,-1.61130012438491
"421","Thrips_hawaiiensis",247.516585482759,-1.83488236522922
"422","Thrips_imaginis",246.419766678571,-1.15004794140015
"423","Thrips_tabaci",257.307639126989,-0.62841474928082
"424","Tobacco_necrosis_virus",245.140597176471,-0.948787673217483
"425","Tobacco_ringspot_virus",243.487426354839,-3.16892226608649
"426","Tomato_black_ring_virus",246.180267156275,-2.12590598761913
"427","Tomato_ringspot_virus",223.833705553202,-7.74119785962512
"428","Tomato_spotted_wilt_virus",251.085141655306,-2.47976575694678
"429","Trametes_versicolor",370.770300593548,23.424475470025
"430","Trichoderma_harzianum",378.306834573753,19.6640896111666
"431","Trichodorus",273.202673012383,1.83170068986314
"432","Trichodorus_onubensis",446.337282,3.31404576223833
"433","Trichodorus_porosus",248.117733810976,-2.48240219144466
"434","Trichodorus_primitivus",250.310336321429,-1.21479147778194
"435","Trichodorus_sp.",268.353229989879,1.7242345047834
"436","Trichothecium_roseum",291.689447358009,4.36566444298175
"437","Trijuba_oculata",248.680288916667,-1.78568160010458
"438","Truncatella_angustata",276.4061982,1.09485746732733
"439","Tylenchorhynchus_acutus",243.783435902655,-2.80194450267618
"440","Tylenchorhynchus_capitatus",256.575329191558,-1.54697081187183
"441","Tylenchorhynchus_clarus",277.479036328479,5.72661576504026
"442","Tylenchorhynchus_claytoni",301.723943457945,11.370716691197
"443","Tylenchorhynchus_cylindricus",300.076143409091,10.9320342070894
"444","Tylenchorhynchus_mediterraneus",650.100056,4.4519888636966
"445","Tylenchorhynchus_sp.",258.907944401458,-1.9634722215199
"446","Tylenchulus_semipenetrans",227.074306788618,-6.96731637964792
"447","Verticillium_dahliae",247.180543072097,-5.24025100410494
"448","Viteus_vitifoliae",73.6998961666667,-12.5655232319608
"449","Xestia_c-nigrum",245.428828364407,-4.49021079651627
"450","Xiphinema",293.403249272731,8.71453112837791
